"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"06/07/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"06/08/2016","AQS","060410001","1","0.2","ppm","2","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"06/09/2016","AQS","060410001","1","0.2","ppm","2","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"06/10/2016","AQS","060410001","1","0.2","ppm","2","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"06/11/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"06/12/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"06/13/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"06/14/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"06/15/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"06/16/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"06/17/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"06/18/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"06/19/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"06/20/2016","AQS","060410001","1","0.4","ppm","5","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"06/21/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"06/22/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"06/23/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"06/24/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"06/25/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"06/26/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"06/27/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"06/28/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"06/29/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"06/30/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"07/01/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"07/02/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"07/03/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"07/04/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"07/05/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"07/06/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"07/07/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"07/08/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"07/09/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"07/10/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"07/11/2016","AQS","060410001","1","0.4","ppm","5","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"07/12/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"07/13/2016","AQS","060410001","1","0.4","ppm","5","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"07/14/2016","AQS","060410001","1","0.4","ppm","5","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"07/15/2016","AQS","060410001","1","0.4","ppm","5","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"07/16/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"07/17/2016","AQS","060410001","1","0.4","ppm","5","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"07/18/2016","AQS","060410001","1","0.4","ppm","5","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"07/19/2016","AQS","060410001","1","0.4","ppm","5","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"07/20/2016","AQS","060410001","1","0.4","ppm","5","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"07/21/2016","AQS","060410001","1","0.4","ppm","5","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"07/22/2016","AQS","060410001","1","0.4","ppm","5","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"07/23/2016","AQS","060410001","1","0.4","ppm","5","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"07/24/2016","AQS","060410001","1","0.4","ppm","5","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"07/25/2016","AQS","060410001","1","0.4","ppm","5","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"07/26/2016","AQS","060410001","1","0.5","ppm","6","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"07/27/2016","AQS","060410001","1","0.5","ppm","6","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"07/28/2016","AQS","060410001","1","0.4","ppm","5","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"07/29/2016","AQS","060410001","1","0.4","ppm","5","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"07/30/2016","AQS","060410001","1","0.4","ppm","5","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"07/31/2016","AQS","060410001","1","0.4","ppm","5","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"08/01/2016","AQS","060410001","1","0.4","ppm","5","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"08/02/2016","AQS","060410001","1","0.4","ppm","5","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"08/03/2016","AQS","060410001","1","0.4","ppm","5","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"08/04/2016","AQS","060410001","1","0.4","ppm","5","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"08/05/2016","AQS","060410001","1","0.4","ppm","5","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"08/06/2016","AQS","060410001","1","0.4","ppm","5","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"08/07/2016","AQS","060410001","1","0.4","ppm","5","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"08/08/2016","AQS","060410001","1","0.4","ppm","5","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"08/09/2016","AQS","060410001","1","0.4","ppm","5","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"08/10/2016","AQS","060410001","1","0.4","ppm","5","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"08/11/2016","AQS","060410001","1","0.4","ppm","5","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"08/12/2016","AQS","060410001","1","0.5","ppm","6","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"08/13/2016","AQS","060410001","1","0.5","ppm","6","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"08/14/2016","AQS","060410001","1","0.4","ppm","5","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"08/15/2016","AQS","060410001","1","0.4","ppm","5","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"08/16/2016","AQS","060410001","1","0.5","ppm","6","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"08/17/2016","AQS","060410001","1","0.5","ppm","6","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"08/18/2016","AQS","060410001","1","0.5","ppm","6","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"08/19/2016","AQS","060410001","1","0.5","ppm","6","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"08/20/2016","AQS","060410001","1","0.5","ppm","6","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"08/21/2016","AQS","060410001","1","0.5","ppm","6","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"08/22/2016","AQS","060410001","1","0.5","ppm","6","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"08/23/2016","AQS","060410001","1","0.5","ppm","6","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"08/24/2016","AQS","060410001","1","0.5","ppm","6","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"08/26/2016","AQS","060410001","1","0.2","ppm","2","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"08/27/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"08/28/2016","AQS","060410001","1","0.2","ppm","2","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"08/29/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"08/30/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"09/01/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"09/02/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"09/03/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"09/04/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"09/05/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"09/06/2016","AQS","060410001","1","0.5","ppm","6","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"09/07/2016","AQS","060410001","1","0.5","ppm","6","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"09/08/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"09/09/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"09/10/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"09/11/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"09/12/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"09/13/2016","AQS","060410001","1","0.5","ppm","6","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"09/14/2016","AQS","060410001","1","0.5","ppm","6","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"09/15/2016","AQS","060410001","1","0.4","ppm","5","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"09/16/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"09/17/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"09/18/2016","AQS","060410001","1","0.5","ppm","6","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"09/19/2016","AQS","060410001","1","0.5","ppm","6","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"09/20/2016","AQS","060410001","1","0.4","ppm","5","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"09/21/2016","AQS","060410001","1","0.4","ppm","5","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"09/22/2016","AQS","060410001","1","0.4","ppm","5","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"09/23/2016","AQS","060410001","1","0.6","ppm","7","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"09/24/2016","AQS","060410001","1","0.5","ppm","6","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"09/25/2016","AQS","060410001","1","0.6","ppm","7","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"09/26/2016","AQS","060410001","1","0.7","ppm","8","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"09/27/2016","AQS","060410001","1","0.7","ppm","8","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"09/28/2016","AQS","060410001","1","0.5","ppm","6","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"09/29/2016","AQS","060410001","1","0.5","ppm","6","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"09/30/2016","AQS","060410001","1","0.5","ppm","6","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"10/01/2016","AQS","060410001","1","0.5","ppm","6","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"10/02/2016","AQS","060410001","1","0.5","ppm","6","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"10/03/2016","AQS","060410001","1","0.6","ppm","7","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"10/04/2016","AQS","060410001","1","0.5","ppm","6","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"10/05/2016","AQS","060410001","1","0.5","ppm","6","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"10/06/2016","AQS","060410001","1","0.7","ppm","8","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"10/07/2016","AQS","060410001","1","0.8","ppm","9","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"10/08/2016","AQS","060410001","1","0.8","ppm","9","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"10/09/2016","AQS","060410001","1","0.7","ppm","8","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"10/10/2016","AQS","060410001","1","0.7","ppm","8","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"10/11/2016","AQS","060410001","1","0.4","ppm","5","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"10/12/2016","AQS","060410001","1","0.5","ppm","6","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"10/13/2016","AQS","060410001","1","0.7","ppm","8","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"10/14/2016","AQS","060410001","1","0.6","ppm","7","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"10/15/2016","AQS","060410001","1","0.6","ppm","7","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"10/16/2016","AQS","060410001","1","0.6","ppm","7","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"10/17/2016","AQS","060410001","1","0.7","ppm","8","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"10/18/2016","AQS","060410001","1","0.7","ppm","8","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"10/19/2016","AQS","060410001","1","0.9","ppm","10","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"10/20/2016","AQS","060410001","1","0.9","ppm","10","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"10/21/2016","AQS","060410001","1","0.6","ppm","7","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"10/22/2016","AQS","060410001","1","0.4","ppm","5","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"10/23/2016","AQS","060410001","1","0.4","ppm","5","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"10/24/2016","AQS","060410001","1","0.2","ppm","2","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"10/25/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"10/26/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"10/27/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"10/28/2016","AQS","060410001","1","0.3","ppm","3","San Rafael","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
